Gene stable ID	Gene % GC content	Gene name
ENSMUSG00000119267	43.93	Gm23216
ENSMUSG00000065255	55.73	Gm23974
ENSMUSG00000081348	44.95	Gm13878
ENSMUSG00000100843	50.09	Gm8307
ENSMUSG00000081010	41.98	Gm13880
ENSMUSG00000087764	55.67	Gm23984
ENSMUSG00000083495	53.00	Gm13877
ENSMUSG00000025995	39.50	Wdr75
ENSMUSG00000089953	53.68	Rnf224
ENSMUSG00000081275	53.55	Gm13875
ENSMUSG00002074920	61.46	
ENSMUSG00000082845	51.24	Gm13879
ENSMUSG00002075518	58.33	
ENSMUSG00000083643	43.68	Gm13876
ENSMUSG00000084756	43.78	Gm13881
ENSMUSG00000036731	56.59	Cysrt1
ENSMUSG00000044628	60.57	Rnf208
ENSMUSG00000115018	55.11	Ndor1
ENSMUSG00000032698	46.59	Lmo2
ENSMUSG00000064495	50.38	Gm24313
ENSMUSG00000065686	53.68	Snora5c
ENSMUSG00000000381	52.44	Wap
ENSMUSG00000020805	49.20	Slc13a5
ENSMUSG00000046085	44.79	4931422A03Rik
ENSMUSG00000039205	51.20	Ciz1
ENSMUSG00000099850	40.31	Gm28906
ENSMUSG00000084817	53.43	Gm5526
ENSMUSG00000101693	51.35	Gm19461
ENSMUSG00000103421	50.12	Golt1a
ENSMUSG00000115958	50.38	Gm28040
ENSMUSG00000098306	50.35	Gm28040
ENSMUSG00000116158	50.13	Kiss1
ENSMUSG00000030495	53.18	Slc7a10
ENSMUSG00000070645	52.02	Ren1
ENSMUSG00000086373	49.19	Gm11978
ENSMUSG00000086951	52.30	1700051A21Rik
ENSMUSG00000041046	51.45	Ramp3
ENSMUSG00000070644	52.71	Etnk2
ENSMUSG00002074889	49.14	5S_rRNA
ENSMUSG00000083075	48.88	Gm11980
ENSMUSG00000086808	45.90	Gm11981
ENSMUSG00000092526	47.04	Gm17907
ENSMUSG00000108701	39.72	Gm44616
ENSMUSG00000080833	53.29	Gm11976
ENSMUSG00000083819	47.71	Gm11977
ENSMUSG00000001802	54.68	Lrp3
ENSMUSG00000082579	51.95	Gm11979
ENSMUSG00000040483	47.32	Xaf1
ENSMUSG00000070643	52.23	Sox13
ENSMUSG00000088307	53.17	Gm24505
ENSMUSG00000118454	47.11	Wdr88
ENSMUSG00000070388	49.04	Fbxo39
ENSMUSG00000030866	49.82	Ern2
ENSMUSG00002075082	52.40	7SK
ENSMUSG00000020431	47.67	Adcy1
ENSMUSG00000101004	51.14	Gm8596
ENSMUSG00000100108	48.02	Gm28100
ENSMUSG00000099342	41.71	Gm18180
ENSMUSG00000026226	47.10	Spata3
ENSMUSG00000087512	48.57	Ccdc201
ENSMUSG00000020429	48.86	Igfbp1
ENSMUSG00000030865	52.60	Chp2
ENSMUSG00000020427	49.11	Igfbp3
ENSMUSG00000017670	52.48	Elmo2
ENSMUSG00000108708	47.24	Gm29977
ENSMUSG00000064532	41.12	Gm23614
ENSMUSG00000030452	40.55	Nipa2
ENSMUSG00000020799	47.49	Tekt1
ENSMUSG00000026227	48.84	2810459M11Rik
ENSMUSG00000087178	41.96	A230056P14Rik
ENSMUSG00000108358	37.99	Gm44509
ENSMUSG00000047037	43.40	Nipa1
ENSMUSG00000026229	40.80	Psmd1
ENSMUSG00000098658	35.78	Mir6338
ENSMUSG00000087637	43.43	Gm11986
ENSMUSG00000098853	30.65	Gm27393
ENSMUSG00000084318	39.85	Gm11987
ENSMUSG00002076646	45.33	
ENSMUSG00000082459	42.44	Gm11988
ENSMUSG00000083553	52.68	Gm11989
ENSMUSG00000085927	45.45	Gm15888
ENSMUSG00000108640	43.65	Gm44508
ENSMUSG00000045667	52.09	Smtnl2
ENSMUSG00000108443	43.42	Gm44510
ENSMUSG00000078087	50.88	Rps12l1
ENSMUSG00000108659	41.44	Gm34121
ENSMUSG00000063808	46.76	Gpatch1
ENSMUSG00000040471	56.77	Ggt6
ENSMUSG00000020422	47.67	Tns3
ENSMUSG00000077274	48.36	Gm22786
ENSMUSG00000026228	38.89	Htr2b
ENSMUSG00000103272	39.01	Gm37914
ENSMUSG00000094638	46.00	Gm21972
ENSMUSG00000062590	46.96	Armc9
ENSMUSG00000108704	45.70	Gm44636
ENSMUSG00000052889	45.77	Prkcb
ENSMUSG00000040463	52.92	Mybbp1a
ENSMUSG00000108752	45.28	Gm45191
ENSMUSG00000108522	42.33	Gm44664
ENSMUSG00000108317	46.86	Gm44663
ENSMUSG00000084230	46.12	Gm14388
ENSMUSG00002075351	43.49	7SK
ENSMUSG00000108455	43.67	Gm44745
ENSMUSG00000087520	48.55	Gm14389
ENSMUSG00000108341	43.37	Gm44746
ENSMUSG00000030494	47.90	Rhpn2
ENSMUSG00000066189	45.29	Cacng3
ENSMUSG00000108718	42.87	Gm44749
ENSMUSG00000108529	41.90	Gm29759
ENSMUSG00000030493	49.52	Faap24
ENSMUSG00000023072	47.30	Cep89
ENSMUSG00000040447	52.54	Spns2
ENSMUSG00000081539	44.48	Gm11990
ENSMUSG00000020798	49.34	Spns3
ENSMUSG00000100776	42.81	Gm18254
ENSMUSG00000030779	40.00	Rbbp6
ENSMUSG00000081675	54.06	Gm12712
ENSMUSG00000046634	44.13	Pkd1l1
ENSMUSG00000082095	45.16	Gm11991
ENSMUSG00000020794	38.39	Ube2g1
ENSMUSG00000087538	47.97	Gm16341
ENSMUSG00000079445	56.24	B3gnt7
ENSMUSG00000099644	65.55	Gm28626
ENSMUSG00000108452	53.47	4930413G21Rik
ENSMUSG00000064567	58.62	Gm24143
ENSMUSG00002075341	26.03	
ENSMUSG00000108551	45.55	Gm20274
ENSMUSG00000039195	55.53	Bbln
ENSMUSG00000102541	52.19	Gm38135
ENSMUSG00000020413	44.19	Hus1
ENSMUSG00000103531	52.68	2610300A13Rik
ENSMUSG00000063550	38.82	Nup98
ENSMUSG00000048814	43.56	Lonrf2
ENSMUSG00000006471	52.57	Ndor1
ENSMUSG00000026080	47.41	Chst10
ENSMUSG00000020790	42.38	Ankfy1
ENSMUSG00000103647	51.22	Gm37707
ENSMUSG00000102447	51.94	Gm6621
ENSMUSG00000067604	43.93	Nms
ENSMUSG00000016181	46.10	Utp25
ENSMUSG00000115074	52.08	Ndor1
ENSMUSG00000078201	58.43	Tmem203
ENSMUSG00000056824	48.75	Zfp663
ENSMUSG00000026638	46.59	Irf6
ENSMUSG00000040985	41.10	Sun3
ENSMUSG00000026822	54.70	Lcn2
ENSMUSG00000079144	44.38	A130010J15Rik
ENSMUSG00000040978	44.63	Gm11992
ENSMUSG00000057778	45.26	Cyb5d2
ENSMUSG00000017667	49.45	Zfp334
ENSMUSG00000037318	45.90	Traf3ip3
ENSMUSG00000048707	55.99	Tprn
ENSMUSG00000020407	46.06	Upp1
ENSMUSG00000027670	52.32	Ocstamp
ENSMUSG00000108396	50.68	Gm6905
ENSMUSG00000110230	43.43	Gm45846
ENSMUSG00000109814	44.65	Gm45847
ENSMUSG00000026966	56.50	Ssna1
ENSMUSG00000052707	41.84	Tnrc6a
ENSMUSG00000026820	53.45	Ptges2
ENSMUSG00000083004	51.16	Gm13413
ENSMUSG00000026965	48.45	Anapc2
ENSMUSG00000101841	52.32	Gm11993
ENSMUSG00000004668	40.03	Abca13
ENSMUSG00000025461	50.18	Scart1
ENSMUSG00000018459	50.38	Slc13a3
ENSMUSG00000090080	48.08	Gm15872
ENSMUSG00000089683	45.10	4930570N18Rik
ENSMUSG00000114212	52.78	Gm47985
ENSMUSG00000114943	53.13	Gm8947
ENSMUSG00000114694	57.36	Gm47995
ENSMUSG00000114582	57.35	3110040M04Rik
ENSMUSG00000114591	57.22	Gm47996
ENSMUSG00002076687	49.45	U2
ENSMUSG00000100954	47.64	Gm10138
ENSMUSG00000023150	41.02	Ivns1abp
ENSMUSG00000030492	48.34	Slc7a9
ENSMUSG00000085358	48.70	Gm14437
ENSMUSG00000026963	57.32	Tmem210
ENSMUSG00000039725	53.00	Trp53rka
ENSMUSG00000104137	40.50	Gm36954
ENSMUSG00000081629	40.21	Eif3s6-ps1
ENSMUSG00000082312	49.07	Gm11996
ENSMUSG00000084045	53.67	Gm11997
ENSMUSG00000026961	60.27	Lrrc26
ENSMUSG00000050830	40.32	Vwc2
ENSMUSG00000027661	51.36	Slc2a10
ENSMUSG00002076988	43.08	5S_rRNA
ENSMUSG00000055670	43.04	Zzef1
ENSMUSG00000053552	46.80	Ebf4
ENSMUSG00000030769	46.06	Slc5a11
ENSMUSG00000054672	42.93	Scart2
ENSMUSG00000052748	38.49	Swt1
ENSMUSG00000109875	41.15	Gm6314
ENSMUSG00000061489	44.87	Olfr525
ENSMUSG00000062782	44.63	Olfr527
ENSMUSG00000110059	42.99	Olfr528-ps1
ENSMUSG00000060112	40.24	Olfr60
ENSMUSG00000027180	40.34	Fbxo3
ENSMUSG00000110257	44.26	Olfr529-ps1
ENSMUSG00000060974	44.01	Olfr530
ENSMUSG00000109690	47.07	Gm6376
ENSMUSG00000062712	45.69	Olfr531
ENSMUSG00000063823	44.15	Olfr532
ENSMUSG00000020193	38.52	Zpbp
ENSMUSG00000056883	44.44	Olfr533
ENSMUSG00000053286	40.77	Trmt1l
ENSMUSG00000110169	42.64	Olfr534-ps1
ENSMUSG00000082875	40.60	Gm12598
ENSMUSG00000064766	39.06	Gm26458
ENSMUSG00000081325	43.31	Gm12599
ENSMUSG00000030990	45.61	Pgap2
ENSMUSG00002075446	43.75	7SK
ENSMUSG00000084329	48.96	Gm6733
ENSMUSG00000020191	39.05	Spata48
ENSMUSG00000065298	41.36	Gm26121
ENSMUSG00002075500	56.67	
ENSMUSG00000087452	43.16	Gm11998
ENSMUSG00000062511	40.40	4930512M02Rik
ENSMUSG00000085652	41.97	Gm11999
ENSMUSG00000018654	44.22	Ikzf1
ENSMUSG00000106406	51.72	Mir7682
ENSMUSG00000103928	42.92	Gm37893
ENSMUSG00000026484	42.10	Rnf2
ENSMUSG00000103238	40.84	Gm36527
ENSMUSG00000100981	42.00	Gm29072
ENSMUSG00000073145	49.35	Gm12000
ENSMUSG00000035455	40.92	Fignl1
ENSMUSG00000083483	53.02	Gm14044
ENSMUSG00000087739	61.87	Gm24644
ENSMUSG00000078091	49.23	Gm10912
ENSMUSG00000075006	51.39	Gm10799
ENSMUSG00000027408	52.06	Cpxm1
ENSMUSG00000020182	43.96	Ddc
ENSMUSG00000111339	52.18	
ENSMUSG00000063230	39.32	Olfr535
ENSMUSG00000082985	48.62	Gm14042
ENSMUSG00000100963	53.08	Gm28372
ENSMUSG00000068686	42.70	Cd59b
ENSMUSG00000073982	49.13	Rhog
ENSMUSG00000030491	42.70	Tdrd12
ENSMUSG00000027409	56.13	1700020A23Rik
ENSMUSG00000049692	55.58	Tmem239
ENSMUSG00000032679	45.19	Cd59a
ENSMUSG00000032671	53.71	A930018P22Rik
ENSMUSG00000037773	50.01	Pced1a
ENSMUSG00000086391	44.82	1700042O10Rik
ENSMUSG00000087990	52.34	Gm25058
ENSMUSG00000020788	51.79	Atp2a3
ENSMUSG00000017897	49.27	Eya2
ENSMUSG00000100068	42.11	Gm18558
ENSMUSG00000052508	44.00	Olfr536
ENSMUSG00000110092	39.64	Olfr537-ps1
ENSMUSG00000034875	46.51	Nudt19
ENSMUSG00000095901	40.74	Olfr538
ENSMUSG00000097509	54.88	B230322F03Rik
ENSMUSG00000056043	48.66	Rgs9bp
ENSMUSG00000093942	40.32	Olfr46
ENSMUSG00000096069	40.23	Olfr61
ENSMUSG00000094819	41.42	Olfr53
ENSMUSG00000100796	46.77	Gm28163
ENSMUSG00000081758	46.26	Gm11460
ENSMUSG00000059136	40.40	Olfr539
ENSMUSG00000026819	47.21	Slc25a25
ENSMUSG00000109892	40.52	Olfr540-ps1
ENSMUSG00000030987	41.65	Stim1
ENSMUSG00000066122	40.35	Olfr45
ENSMUSG00000110175	42.61	Gm18255
ENSMUSG00000057997	42.93	Olfr541
ENSMUSG00000110199	44.48	Olfr542-ps1
ENSMUSG00000030451	40.49	Herc2
ENSMUSG00000039164	53.15	Naif1
ENSMUSG00000103175	44.34	Gm37169
ENSMUSG00000085017	47.87	Gm13412
ENSMUSG00000068373	45.27	D430041D05Rik
ENSMUSG00000020866	53.17	Cacna1g
ENSMUSG00000089606	51.18	Gm22501
ENSMUSG00000087473	46.04	Gm13883
ENSMUSG00002076254	48.67	5S_rRNA
ENSMUSG00000039157	51.29	Fam102a
ENSMUSG00000081721	54.49	Gm13882
ENSMUSG00000026810	52.24	Dpm2
ENSMUSG00000075405	51.90	9430097D07Rik
ENSMUSG00000027411	46.08	Vps16
ENSMUSG00000046854	52.14	Pip5kl1
ENSMUSG00000079442	52.46	St6galnac4
ENSMUSG00000093147	40.00	Gm23369
ENSMUSG00000027177	40.52	Hipk3
ENSMUSG00000030978	41.43	Rrm1
ENSMUSG00000084516	35.00	Mir1902
ENSMUSG00000081447	51.03	Gm13870
ENSMUSG00000082379	57.90	Gm13884
ENSMUSG00000086454	43.75	Platr14
ENSMUSG00000118753	47.73	Gm22439
ENSMUSG00000082276	48.13	Gm13885
ENSMUSG00000109940	40.85	Gm45399
ENSMUSG00000108347	50.67	Gm19187
ENSMUSG00000044814	47.34	Olfr543
ENSMUSG00000039671	50.42	Zmynd8
ENSMUSG00000025479	45.02	Cyp2e1
ENSMUSG00000025480	44.38	Syce1
ENSMUSG00000107816	54.21	Gm29799
ENSMUSG00000060314	40.52	Zfp941
ENSMUSG00000110136	48.02	Gm45785
ENSMUSG00000043925	48.77	Olfr544
ENSMUSG00000044824	42.97	Olfr545
ENSMUSG00000109822	46.54	Gm8556
ENSMUSG00000109906	43.56	Olfr546-ps1
ENSMUSG00000073979	46.90	Olfr547
ENSMUSG00000030450	40.64	Oca2
ENSMUSG00000108773	49.02	Gm44506
ENSMUSG00000073978	38.12	Olfr548-ps1
ENSMUSG00000073977	43.48	Olfr549
ENSMUSG00000025481	52.59	Urah
ENSMUSG00000085274	54.55	BC046401
ENSMUSG00000086820	52.56	Gm11465
ENSMUSG00002075115	57.60	
ENSMUSG00000083264	50.17	Gm11461
ENSMUSG00000082924	47.15	Gm11462
ENSMUSG00000084816	46.76	Platr29
ENSMUSG00000087351	46.74	Gm11464
ENSMUSG00000027176	38.18	Cstf3
ENSMUSG00000055026	40.42	Gabrg3
ENSMUSG00000099590	48.55	C330022C24Rik
ENSMUSG00000108488	45.45	Gm44979
ENSMUSG00000108647	45.05	Gm17984
ENSMUSG00000038801	55.44	Scgb1c1
ENSMUSG00000108586	45.21	Gm44976
ENSMUSG00000108450	40.00	Gm44977
ENSMUSG00000108556	41.13	Gm17987
ENSMUSG00000108377	52.93	Gm18642
ENSMUSG00000055048	40.13	Gm9962
ENSMUSG00000025482	56.22	Odf3
ENSMUSG00000030966	46.19	Trim21
ENSMUSG00000027303	43.62	Ptpra
ENSMUSG00000109756	40.56	Gm5339
ENSMUSG00000073975	42.90	Olfr550
ENSMUSG00000073974	41.10	Olfr551
ENSMUSG00000073973	41.77	Olfr552
ENSMUSG00000073972	39.84	Olfr553
ENSMUSG00000025484	55.45	Bet1l
ENSMUSG00000073971	41.83	Olfr554
ENSMUSG00000055078	40.58	Gabra5
ENSMUSG00000110251	44.88	Gm2996
ENSMUSG00000073970	46.94	Olfr555
ENSMUSG00000073969	39.57	Olfr556
ENSMUSG00000110352	49.68	Gm45687
ENSMUSG00000073968	45.21	Trim68
ENSMUSG00000109618	45.22	Gm45527
ENSMUSG00000073967	41.98	Olfr557
ENSMUSG00000070423	41.85	Olfr558
ENSMUSG00000110376	47.52	Gm45688
ENSMUSG00000025485	53.61	Ric8a
ENSMUSG00000027175	44.05	Tcp11l1
ENSMUSG00000074997	47.19	Pin1rt1
ENSMUSG00000115955	44.65	9530056E24Rik
ENSMUSG00002074874	31.34	
ENSMUSG00000060029	47.94	4930473A02Rik
ENSMUSG00000027173	42.83	Depdc7
ENSMUSG00000066273	37.49	Olfr33
ENSMUSG00000066272	39.23	Olfr559
ENSMUSG00000088888	47.37	Gm24210
ENSMUSG00000043366	38.77	Olfr78
ENSMUSG00000037740	50.36	Mrps26
ENSMUSG00000110008	38.22	Olfr560
ENSMUSG00000026811	50.99	St6galnac6
ENSMUSG00000073966	37.36	Olfr561
ENSMUSG00000033676	39.95	Gabrb3
ENSMUSG00000020787	50.16	P2rx1
ENSMUSG00000086943	51.57	4732414G09Rik
ENSMUSG00000110122	48.79	Olfr562-ps1
ENSMUSG00000110074	40.97	Olfr563-ps1
ENSMUSG00000020176	42.92	Grb10
ENSMUSG00000099203	43.14	Mir6389
ENSMUSG00000048469	48.26	Olfr564
ENSMUSG00000109439	36.40	Gm44853
ENSMUSG00000109596	46.82	Olfr565-ps1
ENSMUSG00000108597	34.20	Gm44708
ENSMUSG00000109086	36.02	Gm5596
ENSMUSG00000109475	47.83	Gm34272
ENSMUSG00000060888	36.13	Olfr566
ENSMUSG00000109339	39.31	Gm18127
ENSMUSG00000027301	61.34	Oxt
ENSMUSG00000110152	43.61	Gm45689
ENSMUSG00000077784	44.03	Gm23911
ENSMUSG00000109878	46.32	Olfr567-ps1
ENSMUSG00000119548	46.97	Gm26288
ENSMUSG00000109348	46.34	Gm44852
ENSMUSG00000037727	58.60	Avp
ENSMUSG00000073965	46.71	Olfr568
ENSMUSG00000108877	47.63	Gm45157
ENSMUSG00000062142	37.02	Olfr569
ENSMUSG00000027300	44.79	Ubox5
ENSMUSG00000073964	37.30	Olfr570
ENSMUSG00000034867	49.06	Ankrd27
ENSMUSG00000079043	43.50	Fastkd5
ENSMUSG00000074994	40.24	Qser1
ENSMUSG00000027678	44.41	Ncoa3
ENSMUSG00000064802	46.79	Gm24036
ENSMUSG00000083527	38.71	Gm12001
ENSMUSG00000020785	52.46	Camkk1
ENSMUSG00000020867	54.21	Spata20
ENSMUSG00000083856	47.08	Gm13886
ENSMUSG00000037703	55.10	Lzts3
ENSMUSG00000027171	42.83	Prrg4
ENSMUSG00000010080	55.10	Epn3
ENSMUSG00000026817	54.06	Ak1
ENSMUSG00000020783	44.07	Ncbp3
ENSMUSG00000043310	38.64	Olfr571
ENSMUSG00000073963	38.17	Olfr572
ENSMUSG00000052785	45.19	Olfr573-ps1
ENSMUSG00000068290	49.59	Ddrgk1
ENSMUSG00000039110	48.76	Mycbpap
ENSMUSG00000025486	47.00	Sirt3
ENSMUSG00000074797	47.58	Itpa
ENSMUSG00000045106	38.73	Ccdc73
ENSMUSG00000039096	49.44	Rsad1
ENSMUSG00000025324	42.64	Atp10a
ENSMUSG00000005947	48.42	Itgae
ENSMUSG00000045824	45.92	Olfr574
ENSMUSG00000109393	39.73	Gm44936
ENSMUSG00000109434	44.22	Gm44937
ENSMUSG00000086926	57.50	Gm6226
ENSMUSG00000109261	48.00	Gm44938
ENSMUSG00000066269	37.40	Olfr575
ENSMUSG00000109252	41.69	Gm18453
ENSMUSG00000108909	44.07	Gm9373
ENSMUSG00000109221	43.74	Gm9375
ENSMUSG00000006800	52.54	Sulf2
ENSMUSG00000073962	35.85	Olfr576
ENSMUSG00000108838	43.25	Gm45189
ENSMUSG00000108902	44.78	Gm9377
ENSMUSG00000109308	51.30	Gm44743
ENSMUSG00000109332	29.60	Gm44742
ENSMUSG00000043354	39.21	Olfr577
ENSMUSG00000109536	34.63	9330162G02Rik
ENSMUSG00000045792	38.68	Olfr578
ENSMUSG00000110033	39.54	
ENSMUSG00000110143	43.54	Olfr580-ps1
ENSMUSG00000109845	40.83	Olfr581-ps1
ENSMUSG00000030417	48.23	Pdcd5
ENSMUSG00000073961	37.71	Olfr582
ENSMUSG00000082934	44.19	Gm13887
ENSMUSG00002075091	52.38	5S_rRNA
ENSMUSG00000085618	47.57	Gm11466
ENSMUSG00000085046	48.35	Gm11467
ENSMUSG00000073960	42.92	Olfr583
ENSMUSG00000084840	49.32	Gm11468
ENSMUSG00000087617	52.43	Gm14268
ENSMUSG00000073959	37.89	Olfr584
ENSMUSG00000074796	52.58	Slc4a11
ENSMUSG00000078080	43.01	Olfr585
ENSMUSG00000066268	36.25	Olfr586
ENSMUSG00000080891	45.46	Olfr587-ps1
ENSMUSG00000082714	44.85	Gm15120
ENSMUSG00000084262	35.00	Olfr588-ps1
ENSMUSG00000083254	43.89	Gm15116
ENSMUSG00000076435	48.93	Acsf2
ENSMUSG00000051362	38.85	Olfr589
ENSMUSG00000084356	38.75	Olfr590-ps1
ENSMUSG00000057461	33.59	Olfr591
ENSMUSG00000073956	34.82	Olfr592
ENSMUSG00000073955	45.63	Olfr593
ENSMUSG00000073954	35.07	Olfr594
ENSMUSG00000085129	50.46	5031425F14Rik
ENSMUSG00000083383	42.77	Olfr595-ps1
ENSMUSG00002075903	47.15	7SK
ENSMUSG00000085682	49.36	Gm14267
ENSMUSG00000043671	46.61	Dpy19l3
ENSMUSG00000050107	51.42	Haspin
ENSMUSG00000039084	55.11	Chad
ENSMUSG00000082945	47.09	Gm11540
ENSMUSG00000026814	50.15	Eng
ENSMUSG00000020869	49.37	Lrrc59
ENSMUSG00000005950	51.22	P2rx5
ENSMUSG00000057321	49.08	Usp17ld
ENSMUSG00002076718	47.93	
ENSMUSG00002076523	47.93	
ENSMUSG00002074985	50.78	7SK
ENSMUSG00000073953	37.07	Olfr596
ENSMUSG00000073952	35.36	Olfr597
ENSMUSG00000073951	35.04	Olfr598
ENSMUSG00000030766	46.24	Arhgap17
ENSMUSG00000039055	48.22	Eme1
ENSMUSG00000047260	51.35	Emc6
ENSMUSG00000093336	50.00	Mir1954
ENSMUSG00000027170	39.55	Eif3m
ENSMUSG00000024414	46.83	Mrpl27
ENSMUSG00000040158	51.23	Tax1bp3
ENSMUSG00000020173	41.41	Cobl
ENSMUSG00002075439	44.62	
ENSMUSG00000093277	42.34	Gm26236
ENSMUSG00000083487	47.39	Gm13888
ENSMUSG00000074987	44.25	Wt1os
ENSMUSG00000079175	45.61	Gm11060
ENSMUSG00002076399	33.46	
ENSMUSG00002076543	45.58	
ENSMUSG00002076199	67.21	
ENSMUSG00002075028	55.79	
ENSMUSG00000009566	52.05	Fpgs
ENSMUSG00000098972	59.12	Mir8093
ENSMUSG00000009555	53.54	Cdk9
ENSMUSG00000093280	73.17	Mir2861
ENSMUSG00000105841	82.19	Mir3960
ENSMUSG00000039621	52.92	Prex1
ENSMUSG00000086584	40.39	Gm12002
ENSMUSG00000089034	51.06	Gm22156
ENSMUSG00000088509	46.92	Gm22789
ENSMUSG00000083859	52.31	Gm12003
ENSMUSG00000020868	55.87	Xylt2
ENSMUSG00000084055	51.25	Gm12004
ENSMUSG00000085452	37.91	4930554G24Rik
ENSMUSG00000081631	47.49	Gm12005
ENSMUSG00000080734	36.97	Gm12006
ENSMUSG00000085051	43.88	Gm11542
ENSMUSG00000085561	37.27	1700046C09Rik
ENSMUSG00000084135	53.22	Pom121l12
ENSMUSG00000056008	46.15	Gm11541
ENSMUSG00000083427	43.05	Gm12007
ENSMUSG00000082156	43.58	Gm12008
ENSMUSG00000084183	56.00	Gm12009
ENSMUSG00000020870	59.35	Cdc34b
ENSMUSG00000119754	41.12	Gm24707
ENSMUSG00000075611	50.63	Gm11545
ENSMUSG00000089359	41.54	Gm25490
ENSMUSG00000083292	41.16	Gm12010
ENSMUSG00000104323	30.97	Gm37319
ENSMUSG00000082410	50.49	Gm12011
ENSMUSG00000005949	48.86	Ctns
ENSMUSG00000073950	35.61	Olfr599
ENSMUSG00000045540	36.18	Olfr600
ENSMUSG00000026959	52.23	Grin1
ENSMUSG00000044452	44.29	Zfp507
ENSMUSG00000044997	46.81	E130304I02Rik
ENSMUSG00000109951	35.44	Olfr601
ENSMUSG00000100387	46.45	Gm28514
ENSMUSG00000082739	36.37	Olfr602-ps1
ENSMUSG00000075610	49.64	Tmem92
ENSMUSG00000108711	45.02	Gm38991
ENSMUSG00000059874	36.10	Olfr603
ENSMUSG00000066543	47.57	Rpl17-ps9
ENSMUSG00000098016	50.97	Gm9211
ENSMUSG00002075020	49.50	
ENSMUSG00000058976	45.91	Usp17lc
ENSMUSG00002076566	58.89	
ENSMUSG00002076059	49.59	
ENSMUSG00000101965	43.19	Gm29129
ENSMUSG00000104330	60.63	Gm38285
ENSMUSG00000109659	37.79	Olfr605
ENSMUSG00000073949	36.71	Olfr606
ENSMUSG00000048834	39.00	Vstm2a
ENSMUSG00000021217	46.57	Tshz3
ENSMUSG00000103882	44.05	Gm37452
ENSMUSG00000030763	45.31	Lcmt1
ENSMUSG00000083227	49.66	Gm11546
ENSMUSG00000005951	46.36	Shpk
ENSMUSG00000102516	47.16	Gm38340
ENSMUSG00000081945	37.03	Olfr607
ENSMUSG00000104420	40.82	E230020A03Rik
ENSMUSG00000104454	50.26	Gm37827
ENSMUSG00000073948	39.47	Olfr608
ENSMUSG00002076435	39.81	U6
ENSMUSG00002076774	48.03	7SK
ENSMUSG00000025487	46.01	Psmd13
ENSMUSG00000081478	49.86	AA623943
ENSMUSG00000081007	50.74	Gm11543
ENSMUSG00000083925	57.13	Gm12012
ENSMUSG00000081586	51.97	Gm11544
ENSMUSG00000043522	51.08	A430060F13Rik
ENSMUSG00000082405	44.75	Gm16021
ENSMUSG00000064512	51.20	Gm22456
ENSMUSG00000078974	40.55	Sec61g
ENSMUSG00000084347	54.73	Akt2-ps
ENSMUSG00000101316	44.26	Gm12663
ENSMUSG00000081332	41.62	Gm12664
ENSMUSG00002075576	44.55	
ENSMUSG00000119782	44.86	Gm25698
ENSMUSG00000001506	53.92	Col1a1
ENSMUSG00000101342	45.63	Gm28078
ENSMUSG00000100616	47.63	Gm28076
ENSMUSG00000100905	47.99	Gm28075
ENSMUSG00000046396	37.14	Olfr609
ENSMUSG00000099715	45.86	Gm28077
ENSMUSG00000083396	42.38	Gm15542
ENSMUSG00000025488	53.60	Cox8b
ENSMUSG00000030762	50.04	Aqp8
ENSMUSG00000109628	47.51	BC024386
ENSMUSG00000045584	35.15	Olfr610
ENSMUSG00000096584	34.94	Olfr611
ENSMUSG00000094119	36.30	Olfr612
ENSMUSG00002075548	43.10	Y_RNA
ENSMUSG00000005952	48.35	Trpv1
ENSMUSG00000078624	34.45	Olfr613
ENSMUSG00000030757	42.65	Zkscan2
ENSMUSG00000073947	34.78	Olfr615
ENSMUSG00000025326	33.90	Ube3a
ENSMUSG00000020122	41.94	Egfr
ENSMUSG00002075220	44.83	5S_rRNA
ENSMUSG00002075029	50.72	7SK
ENSMUSG00002076611	49.51	U6
ENSMUSG00000027309	43.72	Dnaaf9
ENSMUSG00000084484	33.96	Gm23788
ENSMUSG00000085091	41.83	Egfros
ENSMUSG00000098160	45.04	Gm26974
ENSMUSG00000043029	48.28	Trpv3
ENSMUSG00000098129	46.32	Gm27040
ENSMUSG00000047544	35.82	Olfr616
ENSMUSG00000078591	41.98	Hs3st4
ENSMUSG00000109362	30.81	Gm44562
ENSMUSG00000077176	44.96	Gm25759
ENSMUSG00000108943	30.34	Gm44559
ENSMUSG00000085899	41.95	4930551E15Rik
ENSMUSG00000108880	29.28	Gm44560
ENSMUSG00000108886	29.97	Gm44830
ENSMUSG00000085892	42.14	Gm15339
ENSMUSG00000087781	50.35	Gm23168
ENSMUSG00000073946	36.59	Olfr617
ENSMUSG00000087060	40.48	Eldr
ENSMUSG00002075901	62.73	
ENSMUSG00000086254	42.38	3100003L05Rik
ENSMUSG00000108623	46.42	Gm45092
ENSMUSG00000108407	42.47	Gm45093
ENSMUSG00000038745	52.66	Nlrp6
ENSMUSG00000001508	50.93	Sgca
ENSMUSG00000073945	34.47	Olfr618
ENSMUSG00000108799	45.36	Glud-ps
ENSMUSG00000073844	48.86	Gm21957
ENSMUSG00000073944	33.56	Olfr619
ENSMUSG00000043456	46.37	Zfp536
ENSMUSG00000044966	40.20	Fbxo48
ENSMUSG00000038994	54.17	H1f9
ENSMUSG00000020774	40.65	Aspa
